id,date,price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,sqm_living,sqm_lot,sqm_above,sqm_basement,sqm_living15,sqm_lot15
2425059173,20150206,750000,4,2.5,2.0,0,0,3,8,1997,0,98008,47.6363,-122.117,235,603,235,0,184,784
1196000007,20140505,384900,5,2.5,1.0,0,0,3,8,1968,0,98023,47.3408,-122.335,287,1184,162,124,163,2407
8651402910,20140806,176000,2,1.0,1.0,0,0,5,6,1969,0,98042,47.3627,-122.087,71,483,71,0,106,495
3558000130,20140909,350000,3,2.75,2.0,0,0,3,7,2002,0,98038,47.3794,-122.022,220,430,220,0,212,465
3830210020,20140729,168000,3,1.0,1.0,0,0,4,6,1977,0,98030,47.3729,-122.183,111,669,111,0,111,710
7950302210,20141114,358000,4,2.0,1.0,0,0,3,7,1908,2000,98118,47.565,-122.284,204,284,102,102,130,473
1774200190,20150428,580000,3,2.75,1.0,0,0,4,8,1975,0,98077,47.7649,-122.098,247,3043,247,0,252,3269
3715500170,20140623,442500,3,1.75,1.0,0,0,3,7,1977,0,98034,47.725,-122.174,148,955,97,51,147,752
2436700655,20150317,515000,2,2.5,3.0,0,0,3,8,2004,0,98105,47.6668,-122.285,123,116,123,0,132,123
5072100095,20141117,554000,5,2.5,1.0,0,2,4,8,1958,0,98166,47.4426,-122.342,319,1198,159,159,195,998
305000170,20140610,659000,3,2.5,2.0,0,0,3,9,1996,0,98075,47.5868,-122.033,233,587,233,0,233,540
2570300130,20150317,414999,4,2.5,1.0,0,0,3,7,1963,0,98034,47.7166,-122.201,199,938,101,98,174,929
776600130,20140502,275000,3,1.5,1.0,0,0,3,6,1983,0,98045,47.488,-121.787,109,954,109,0,156,1031
5379802181,20141119,193000,2,1.0,1.0,0,0,4,5,1951,0,98188,47.4559,-122.289,63,802,63,0,122,1220
9558020380,20140820,525000,4,2.5,2.0,0,0,3,9,2002,0,98058,47.4511,-122.121,263,441,263,0,228,441
3396830020,20141009,424000,3,2.5,2.0,0,0,3,8,1985,0,98052,47.7155,-122.104,169,696,169,0,189,771
7519001825,20150108,455000,2,1.0,1.0,0,0,4,6,1908,0,98117,47.6853,-122.366,99,478,80,18,141,358
2324039069,20140822,463000,2,1.0,2.0,0,1,4,7,1943,0,98126,47.5495,-122.377,116,524,116,0,112,524
1245500950,20150504,1100000,4,2.5,1.0,0,3,3,7,1960,0,98033,47.6918,-122.216,203,585,115,88,253,1361
5100404030,20141208,523000,3,1.75,2.0,0,0,4,8,1963,0,98115,47.6962,-122.312,278,502,176,102,144,502
9542000050,20140808,615000,4,1.75,1.0,0,0,4,8,1959,0,98005,47.5999,-122.176,210,913,210,0,235,1113
5608000630,20141103,1515000,4,4.0,2.0,0,0,3,12,1991,0,98027,47.5533,-122.098,418,1095,418,0,365,1075
475001235,20140808,870000,5,4.0,2.0,0,0,3,8,1900,2013,98107,47.6655,-122.363,315,464,215,100,177,464
2725069150,20140817,710000,3,2.5,2.0,0,0,3,10,1991,0,98074,47.6249,-122.024,262,899,262,0,275,807
9202000080,20140707,215000,3,1.0,1.0,0,0,5,7,1967,0,98023,47.2864,-122.357,89,888,89,0,118,891
225039049,20140908,590000,2,1.0,1.0,0,0,4,7,1920,0,98117,47.6833,-122.398,142,599,142,0,142,464
2212500430,20140814,323000,5,2.5,1.0,0,0,3,7,1962,0,98092,47.3343,-122.194,232,1210,120,111,226,1235
2473100010,20140722,279000,4,2.0,1.5,0,0,4,7,1966,0,98058,47.4496,-122.155,144,703,144,0,137,813
2795000080,20140919,535100,3,2.25,1.0,0,0,3,8,1973,0,98177,47.7735,-122.371,192,669,159,32,218,741
9541800010,20141027,830000,5,2.25,1.0,0,0,5,9,1959,0,98005,47.5958,-122.175,251,1839,177,74,196,1523
2619920010,20140703,815000,4,2.5,2.0,0,0,3,9,2002,0,98033,47.688,-122.164,292,390,292,0,292,480
4046400010,20150309,535900,3,2.25,1.0,0,0,3,8,1975,0,98008,47.5937,-122.116,174,1010,137,37,196,951
7642200095,20150309,230000,3,1.0,1.0,0,0,3,7,1955,0,98146,47.497,-122.357,116,817,116,0,137,761
8899000430,20150217,325500,4,1.75,1.0,0,0,4,7,1969,0,98055,47.4564,-122.211,212,756,138,74,170,756
8944750480,20150130,359000,3,2.25,2.0,0,0,3,7,1997,0,98056,47.4917,-122.167,184,402,184,0,157,342
7852020660,20140509,505000,3,2.5,2.0,0,2,3,8,1999,0,98065,47.5334,-121.867,195,541,195,0,175,384
7789000080,20140930,253905,3,1.0,1.0,0,0,5,7,1958,0,98056,47.5112,-122.167,87,780,87,0,88,780
6413100122,20140711,369950,3,1.75,1.0,0,0,3,8,1965,0,98125,47.7125,-122.32,152,451,111,40,137,668
8856960280,20150121,350000,3,2.25,2.0,0,0,3,7,1995,0,98038,47.3875,-122.032,172,778,172,0,173,778
1868901190,20140807,650000,4,2.25,3.0,0,0,3,8,2001,0,98115,47.6726,-122.298,195,232,195,0,154,371
3123039136,20140825,295000,3,1.75,1.0,0,0,3,6,1925,1998,98070,47.4367,-122.463,139,1416,139,0,139,1578
3585300415,20150507,620000,3,1.75,1.0,0,3,3,8,1948,0,98177,47.7648,-122.37,156,2605,109,46,203,2444
2624089007,20150320,1998000,2,2.5,2.0,0,0,3,12,2009,0,98065,47.5371,-121.756,362,85510,362,0,252,38272
4338800170,20140507,246000,3,1.0,1.0,0,0,3,6,1944,0,98166,47.4798,-122.343,130,688,130,0,99,688
4046501300,20140916,430000,3,2.75,1.0,0,0,3,7,1965,0,98014,47.695,-121.918,241,1194,125,116,209,1203
3331001995,20150123,509990,3,2.0,2.0,0,0,2,6,1921,0,98118,47.5503,-122.285,133,451,133,0,126,423
802000130,20141209,490000,4,1.75,1.0,0,0,4,7,1962,0,98033,47.7012,-122.187,173,882,101,72,186,929
2011400779,20141202,385000,4,2.75,1.0,0,1,3,8,1979,0,98198,47.4006,-122.322,274,971,219,55,173,975
8651610660,20150429,769000,4,2.5,2.0,0,0,3,9,1999,0,98074,47.6374,-122.064,226,625,226,0,238,603
1788900380,20150212,185000,2,1.0,1.0,0,0,4,6,1960,0,98023,47.328,-122.341,104,845,104,0,78,868
2121000250,20140509,303500,3,1.5,1.0,0,0,4,7,1973,0,98034,47.7313,-122.229,98,972,98,0,131,972
2110900050,20150211,468000,4,2.5,1.0,0,0,3,8,1957,0,98177,47.773,-122.371,199,758,132,66,219,741
5469503280,20140721,449950,4,2.5,2.0,0,0,3,9,1978,0,98042,47.3741,-122.15,288,929,288,0,171,876
6300000364,20140616,235000,2,1.5,2.0,0,0,3,7,1999,0,98133,47.7064,-122.342,81,167,81,0,81,470
2616800050,20141202,520000,4,2.5,2.0,0,0,3,9,1985,0,98027,47.4823,-122.031,231,3246,199,31,231,3682
1446400648,20141106,203000,2,1.0,1.0,0,0,3,6,1951,0,98168,47.4815,-122.331,100,842,100,0,100,617
4038700380,20140826,657000,5,2.5,1.0,0,0,4,7,1960,0,98008,47.616,-122.115,235,946,119,115,189,795
9109000050,20140709,275000,3,1.0,1.0,0,0,4,7,1954,0,98126,47.5196,-122.371,111,724,111,0,114,656
9465910380,20141024,540000,4,2.25,2.0,0,0,3,9,1991,0,98072,47.7439,-122.174,264,692,264,0,250,786
1137400460,20140624,455000,4,2.5,2.0,0,0,3,7,2005,0,98059,47.5002,-122.151,274,418,274,0,219,418
2545700020,20141016,458500,2,1.75,1.0,0,0,3,7,1941,0,98115,47.6937,-122.298,107,634,79,27,116,634
3260570290,20150424,549900,4,3.5,2.0,0,0,3,10,2003,0,98055,47.4734,-122.193,317,441,317,0,324,529
5652600185,20140502,750000,3,1.75,2.0,0,0,5,8,1923,0,98115,47.6954,-122.292,208,982,144,64,145,982
7347600507,20140623,235000,4,1.75,1.5,0,0,3,7,1962,0,98168,47.478,-122.278,134,826,109,25,134,837
1545802850,20140911,286000,4,2.5,2.0,0,0,5,7,1989,0,98038,47.359,-122.05,169,736,169,0,138,736
3126059027,20150318,2650000,4,3.5,2.0,0,3,3,11,1958,1995,98033,47.6899,-122.217,436,1275,325,111,298,1421
8087800430,20150210,602000,4,1.75,1.0,0,0,4,7,1963,0,98052,47.6554,-122.134,225,1300,146,78,177,769
9547200460,20140820,640000,3,1.5,1.5,0,0,3,7,1915,0,98115,47.6768,-122.31,182,379,182,0,174,379
3826501060,20141009,267000,3,1.75,1.0,0,0,4,8,1977,0,98030,47.3812,-122.168,133,1014,133,0,159,767
5406500430,20150421,712000,4,2.5,2.0,0,0,3,8,2001,0,98075,47.5975,-122.038,253,407,253,0,248,431
5417600130,20141010,244500,2,1.0,1.0,0,0,3,5,1923,0,98065,47.526,-121.81,84,836,84,0,119,836
5417600130,20150512,301000,2,1.0,1.0,0,0,3,5,1923,0,98065,47.526,-121.81,84,836,84,0,119,836
2138700345,20140818,990000,4,2.5,2.0,0,0,4,8,1919,0,98109,47.6413,-122.354,225,587,187,38,217,406
5611500170,20150422,739999,4,2.75,2.0,0,0,3,10,1999,0,98075,47.5838,-122.027,311,603,311,0,274,647
5700002125,20140610,480000,4,1.75,1.0,0,0,3,7,1910,0,98144,47.5755,-122.289,215,401,105,109,169,401
1473200170,20140729,305000,3,2.5,3.0,0,0,3,8,2009,0,98133,47.7325,-122.343,117,150,117,0,124,110
2922702965,20150115,703300,3,2.0,1.5,0,0,4,8,1932,0,98117,47.6847,-122.368,183,327,147,36,163,349
7895500290,20150330,265000,4,1.5,2.0,0,0,4,7,1971,0,98001,47.3336,-122.281,146,786,146,0,146,767
7338200170,20150422,600000,4,2.5,2.0,0,2,3,9,1992,0,98045,47.4815,-121.714,251,3252,251,0,216,3255
6929603769,20140721,253000,3,1.0,1.0,0,0,3,7,1968,1998,98198,47.3862,-122.304,130,905,130,0,152,747
9429000170,20150326,617950,4,2.5,2.0,0,0,3,8,1997,0,98034,47.7185,-122.226,223,738,223,0,178,716
2114700190,20141212,385000,4,3.25,2.0,0,0,4,7,2000,0,98106,47.534,-122.346,166,228,102,64,117,375
323049148,20141219,319000,3,2.0,1.0,0,0,5,7,1967,0,98118,47.5162,-122.274,152,857,98,53,207,961
4038700290,20150423,696000,3,2.5,1.0,0,0,5,7,1960,0,98008,47.615,-122.117,155,745,108,46,182,832
9284802045,20140630,345000,2,1.0,1.0,0,0,4,6,1932,0,98126,47.5518,-122.37,90,534,90,0,153,801
3188100007,20141022,380000,3,2.5,3.0,0,0,3,7,2002,0,98115,47.6902,-122.306,149,165,149,0,104,203
1200019,20140508,647500,4,1.75,1.0,0,0,4,8,1947,0,98166,47.4444,-122.351,191,2418,107,83,240,2033
2616800480,20140925,725000,3,2.5,2.0,0,0,3,9,1997,0,98027,47.4782,-122.035,331,3276,331,0,326,3455
2310000380,20141219,269950,3,1.75,1.0,0,0,4,7,1989,0,98038,47.357,-122.04,130,718,130,0,142,720
4054560170,20140611,875000,4,2.5,2.0,0,0,3,10,1995,0,98077,47.7311,-122.036,322,2983,322,0,353,3268
7972601900,20140530,299950,3,1.0,1.0,0,0,3,7,1955,0,98106,47.5274,-122.345,112,884,112,0,156,707
3391500050,20140703,1875000,4,3.25,2.0,0,0,3,10,2006,0,98004,47.6259,-122.194,365,1015,365,0,165,928
8132700190,20140602,430000,2,1.0,1.0,0,0,3,7,1947,0,98117,47.6876,-122.395,91,446,91,0,109,464
3904990430,20150129,495000,5,2.5,2.0,0,0,3,8,1989,0,98029,47.5772,-122.001,204,459,204,0,204,550
5469700052,20141113,275000,3,1.5,1.0,0,0,3,7,1970,0,98031,47.3926,-122.167,140,1505,140,0,153,1296
4006000509,20140916,333000,3,1.0,1.0,0,0,3,7,1964,0,98118,47.5263,-122.286,150,468,104,46,166,573
9269750460,20140519,247000,3,2.25,2.0,0,0,4,7,1986,0,98023,47.2843,-122.357,146,737,146,0,160,747
2721059173,20150309,204555,3,1.75,1.5,0,0,4,7,1983,0,98092,47.2737,-122.153,117,1393,117,0,222,2017
3981200660,20140715,432000,3,2.0,1.0,0,0,4,9,1994,0,98042,47.3542,-122.098,203,1270,203,0,257,1282
4012800050,20140521,175000,3,1.75,1.0,0,0,4,7,1962,0,98001,47.3171,-122.279,114,1212,114,0,157,1463
3275750050,20150320,556300,4,2.5,1.0,0,0,4,7,1968,0,98008,47.6244,-122.109,188,663,130,58,167,702
8572900275,20140625,286000,2,1.0,1.0,0,0,4,5,1930,0,98045,47.4944,-121.789,72,322,72,0,112,628
993000950,20140906,320000,2,1.5,3.0,0,0,3,8,2000,0,98103,47.6931,-122.342,103,111,103,0,103,126
426069099,20150420,815000,3,2.5,2.0,0,0,4,9,1991,0,98077,47.7687,-122.036,259,4937,259,0,254,4451
3276180020,20150327,385000,4,1.75,1.0,0,0,3,7,1980,0,98056,47.5071,-122.194,154,999,92,61,174,772
5700001640,20140508,1039000,4,1.0,2.0,0,0,5,8,1910,0,98144,47.5807,-122.291,316,464,203,113,236,464
9264940130,20141028,350000,4,2.25,2.0,0,0,3,8,1987,0,98023,47.3111,-122.35,222,1207,222,0,227,1040
7300400670,20140729,277000,4,2.5,2.0,0,0,3,8,1998,0,98092,47.3322,-122.173,171,546,171,0,220,603
4112100101,20150219,415000,6,2.0,1.0,0,0,3,8,1966,0,98118,47.5517,-122.268,232,483,116,116,167,483
6163901381,20141204,295000,3,1.0,1.0,0,0,5,6,1951,0,98155,47.7548,-122.316,92,772,92,0,101,785
7603100020,20140805,969000,4,2.0,2.0,0,4,5,8,1919,0,98116,47.5619,-122.405,227,464,204,23,219,565
4302200415,20141104,339888,4,1.75,1.0,0,0,5,6,1947,0,98106,47.5257,-122.357,133,570,66,66,89,479
3876760430,20140822,269950,3,2.25,2.0,0,0,3,7,1996,0,98030,47.3599,-122.188,154,650,154,0,170,620
3754501235,20141001,1185000,3,2.5,2.0,0,2,3,10,2006,0,98034,47.7051,-122.223,233,427,233,0,237,696
8691330500,20141216,780000,4,2.5,2.0,0,0,4,10,1998,0,98075,47.5932,-121.983,287,1162,287,0,288,1010
8651401680,20150408,198000,3,1.0,1.0,0,0,4,6,1968,0,98042,47.3634,-122.086,79,481,79,0,104,510
8011100050,20150508,350000,2,1.0,1.0,0,0,4,7,1953,0,98056,47.4952,-122.172,113,2666,113,0,254,624
3768000280,20141201,350000,3,1.0,1.0,0,0,4,7,1967,0,98034,47.732,-122.231,93,713,93,0,122,684
1321710460,20141206,319000,4,2.25,2.0,0,0,3,8,1990,0,98023,47.2938,-122.348,222,682,222,0,222,682
8731981680,20140908,311000,4,2.25,2.0,0,0,4,8,1973,0,98023,47.317,-122.385,310,743,310,0,207,743
7714000250,20141018,394000,5,3.25,2.0,0,0,3,8,2004,0,98038,47.3552,-122.026,336,432,259,77,264,432
1336800010,20140613,1335000,5,2.25,2.5,0,0,4,9,1906,0,98112,47.6284,-122.312,390,538,270,119,284,538
5442300807,20140624,2700000,5,2.75,2.0,1,4,3,9,1959,1980,98040,47.5919,-122.251,355,1282,355,0,357,3396
6190701112,20141125,396000,3,1.0,1.0,0,0,3,7,1949,0,98133,47.7551,-122.353,183,886,100,83,156,885
2680700280,20150402,809000,4,1.75,1.0,0,0,4,8,1976,0,98033,47.6605,-122.189,166,777,124,41,202,975
1025059181,20140722,480000,3,2.0,1.0,0,0,3,7,1977,0,98052,47.6715,-122.162,146,687,97,49,144,692
3856900005,20140909,535000,6,1.75,1.0,0,0,4,7,1913,0,98115,47.6721,-122.323,228,557,114,114,144,397
4302700425,20150213,425000,5,2.75,2.0,0,0,3,7,1947,1983,98106,47.5294,-122.357,196,475,173,22,146,475
6824100005,20140801,408000,3,2.5,3.0,0,0,3,8,2006,0,98117,47.6998,-122.366,136,111,136,0,135,115
3625600190,20150409,1255000,4,2.5,2.0,0,0,4,10,1966,0,98040,47.5306,-122.227,326,1217,326,0,300,1184
7588700177,20150420,310000,1,0.75,1.0,0,0,4,6,1947,0,98117,47.6886,-122.378,48,268,48,0,91,394
3303950080,20141103,292000,3,2.5,2.0,0,0,3,8,1996,0,98038,47.3842,-122.036,181,689,181,0,204,433
985000950,20150227,217000,2,1.0,1.0,0,0,4,6,1942,0,98168,47.4924,-122.312,71,902,71,0,105,902
8011100005,20150127,398500,4,2.5,2.0,0,0,3,8,2005,0,98056,47.4956,-122.174,209,563,209,0,141,728
5316100980,20150326,2250000,3,3.0,1.5,0,2,4,9,1930,0,98112,47.6288,-122.284,375,668,310,65,320,1003
6819100345,20150325,700000,4,1.75,1.0,0,0,3,7,1955,0,98109,47.6465,-122.357,219,557,118,100,157,321
3276930420,20140912,585000,4,2.5,2.0,0,0,3,9,1989,0,98075,47.5842,-121.992,216,4260,216,0,272,466
6648900005,20141008,399950,3,1.0,1.0,0,0,4,7,1954,0,98155,47.7736,-122.296,159,827,159,0,173,802
6083000050,20140613,235000,3,1.75,1.0,0,0,3,6,1980,0,98168,47.4868,-122.303,176,793,88,88,127,947
1180008315,20140715,212000,3,1.0,1.0,0,0,5,6,1951,0,98178,47.492,-122.224,96,631,96,0,132,564
8651510380,20140821,310000,3,2.0,1.0,0,0,3,8,1982,0,98074,47.6491,-122.061,192,854,113,78,193,887
8651510380,20141216,539000,3,2.0,1.0,0,0,3,8,1982,0,98074,47.6491,-122.061,192,854,113,78,193,887
9826701794,20141205,390000,3,3.0,2.0,0,0,3,8,2001,0,98122,47.6042,-122.303,144,149,118,25,180,174
2790400380,20141201,560000,3,2.5,1.0,0,0,4,9,1976,0,98052,47.632,-122.092,187,1108,187,0,223,1147
6979940050,20140916,800000,5,2.5,2.0,0,0,3,9,1999,0,98075,47.5865,-122.056,308,838,308,0,308,712
1727001300,20140609,1900000,4,3.25,2.0,0,0,3,11,1978,0,98005,47.6392,-122.165,383,10453,383,0,291,2429
686100380,20141027,472000,5,2.0,1.0,0,0,3,7,1963,0,98008,47.6297,-122.114,188,910,103,85,179,742
4037400280,20140923,502550,3,1.75,1.0,0,0,4,7,1958,0,98008,47.606,-122.125,164,731,108,55,155,743
8691400010,20150327,830000,4,3.25,2.0,0,0,3,9,2004,0,98075,47.5977,-121.976,309,725,309,0,288,600
1450300050,20140723,224950,4,2.5,1.0,0,0,4,7,1965,0,98002,47.286,-122.218,209,899,141,68,162,921
4024101440,20140618,375000,3,2.5,2.0,0,0,3,8,1997,0,98155,47.7603,-122.307,181,638,181,0,181,711
624100010,20141208,645000,3,2.5,1.5,0,0,3,9,1983,0,98077,47.7234,-122.066,272,1848,272,0,293,1903
9523102580,20140523,599000,3,2.75,1.5,0,0,5,7,1926,0,98103,47.6744,-122.353,182,232,130,51,189,464
7429000130,20150509,515000,4,2.5,2.0,0,0,3,9,1996,0,98031,47.3999,-122.211,276,1164,276,0,244,1164
7335400345,20140528,135000,2,1.0,1.0,0,0,4,5,1948,0,98002,47.305,-122.215,72,621,72,0,81,621
7215721330,20141023,485000,3,2.5,2.0,0,0,3,8,2000,0,98075,47.5998,-122.016,153,391,153,0,153,423
3117100130,20140714,890000,3,3.25,2.0,0,0,4,9,1975,0,98005,47.6331,-122.166,374,1185,260,114,248,1249
2868900020,20150408,215000,3,1.0,1.0,0,0,4,7,1972,0,98042,47.3423,-122.088,93,940,93,0,114,940
5703500130,20141217,299500,3,1.0,1.0,0,0,3,7,1981,0,98045,47.4805,-121.762,110,891,110,0,126,942
3025059136,20140813,800000,2,1.0,1.0,0,0,4,7,1951,0,98004,47.6294,-122.215,97,812,97,0,312,1868
6679000130,20150209,275000,3,2.5,2.0,0,0,3,7,2002,0,98038,47.3834,-122.027,144,394,144,0,155,394
4222500020,20150219,256400,3,1.5,1.0,0,0,3,7,1963,0,98003,47.3431,-122.304,138,724,93,44,145,724
3997500130,20150224,310000,2,1.0,1.0,0,0,4,6,1948,0,98155,47.7439,-122.301,71,757,71,0,76,757
9834201205,20150304,385000,1,1.0,1.0,0,0,3,6,1954,0,98144,47.5699,-122.287,57,473,57,0,143,248
806000020,20150310,203000,3,1.5,1.0,0,0,3,7,1963,0,98055,47.4545,-122.187,111,847,92,18,152,854
507100005,20150310,285000,4,2.0,1.0,0,0,3,7,1954,0,98133,47.7775,-122.337,196,637,98,98,135,722
8635760480,20150127,473975,3,2.5,2.0,0,0,3,8,1999,0,98074,47.6022,-122.021,216,335,216,0,170,273
1328330190,20140714,320000,3,1.75,1.0,0,0,4,8,1978,0,98058,47.4417,-122.134,185,906,130,55,175,751
2919702040,20140612,599000,5,2.75,1.0,0,0,3,7,1967,0,98117,47.6886,-122.361,261,428,134,127,150,356
3095000095,20140714,580000,3,2.0,1.0,0,0,4,7,1925,0,98126,47.5561,-122.377,189,445,94,94,152,445
304100010,20141209,269500,4,2.25,2.0,0,0,3,7,1999,0,98001,47.3385,-122.262,157,655,157,0,153,559
617000089,20141117,274000,2,1.0,1.0,0,0,4,6,1954,0,98166,47.4163,-122.34,76,576,76,0,130,1300
3582750280,20150326,347000,2,1.75,2.0,0,0,4,8,1974,0,98028,47.752,-122.253,122,200,122,0,152,197
3438500430,20140521,270000,3,1.75,1.0,0,0,3,6,1957,0,98106,47.5517,-122.36,129,1013,79,49,129,1006
8964800225,20150303,1430000,3,2.0,1.0,0,2,3,8,1949,0,98004,47.6203,-122.21,175,1116,175,0,185,1134
2013801350,20150220,220000,3,1.75,1.0,0,0,3,7,1993,0,98198,47.3839,-122.321,135,671,135,0,163,671
1320069163,20150304,243000,3,1.0,1.0,0,2,4,8,1955,0,98022,47.2142,-121.987,137,1432,137,0,110,999
7549800168,20140527,457500,3,1.75,1.0,0,0,5,7,1925,0,98108,47.5549,-122.311,170,374,97,73,170,468
3226049466,20141219,340000,2,1.75,1.0,0,0,3,7,1951,0,98115,47.6946,-122.328,174,669,87,87,174,747
9822700285,20140918,657500,4,1.5,1.5,0,0,3,7,1912,0,98105,47.6597,-122.29,177,464,149,27,201,464
538000250,20150112,332500,4,2.5,2.0,0,0,3,7,1998,0,98038,47.3541,-122.024,206,438,206,0,194,438
5702450250,20140717,340000,3,2.0,1.0,0,3,3,6,1993,0,98045,47.4948,-121.776,130,930,130,0,145,974
8835900086,20140902,350000,4,3.0,1.0,0,1,3,8,1959,0,98118,47.5501,-122.261,314,1498,216,97,232,1031
3333002302,20150213,428000,4,2.5,1.0,0,0,5,7,1966,0,98118,47.5437,-122.291,181,520,104,77,185,562
7787120500,20150504,515055,4,2.5,2.0,0,0,3,8,1999,0,98045,47.4808,-121.781,222,772,222,0,225,860
8563010420,20150204,450000,3,1.75,1.0,0,0,4,8,1972,0,98008,47.6243,-122.1,144,833,144,0,184,746
3361400190,20150226,190000,3,1.0,1.0,0,0,3,6,1943,0,98168,47.5024,-122.32,96,827,96,0,123,903
1024039001,20140717,1000000,4,2.75,3.0,0,0,4,8,1919,1987,98116,47.5803,-122.403,287,1536,240,46,139,476
6806100420,20141119,299000,3,2.5,2.0,0,0,3,7,2005,0,98058,47.4661,-122.145,171,427,171,0,200,441
3204300225,20141103,508000,2,1.0,2.0,0,2,3,7,1927,0,98112,47.6304,-122.301,111,232,101,10,249,445
8857640420,20141001,294000,4,2.25,2.0,0,0,3,8,2005,0,98038,47.3896,-122.034,203,348,203,0,204,333
4443800130,20141024,320000,2,1.0,1.0,0,0,3,7,1918,1976,98117,47.6875,-122.392,128,540,128,0,143,378
3449800290,20150406,641000,5,2.75,2.0,0,0,3,9,1996,0,98056,47.514,-122.176,344,805,344,0,301,806
2426059071,20141021,675000,3,2.5,1.0,0,0,4,8,1978,0,98072,47.7323,-122.116,215,9145,128,87,262,5018
2618300190,20141224,255000,3,1.5,1.0,0,0,5,7,1964,0,98042,47.422,-122.153,103,956,103,0,123,956
6181400920,20150430,286651,3,2.5,2.0,0,0,3,7,2004,0,98001,47.3035,-122.283,170,464,170,0,231,464
424069150,20150213,607500,4,2.5,1.0,0,0,4,8,1969,0,98075,47.5952,-122.056,228,4249,153,75,236,2976
856000255,20150203,765000,3,1.0,1.0,0,0,4,7,1956,0,98033,47.6874,-122.214,117,603,117,0,209,668
1841500050,20141020,334950,4,1.75,1.0,0,0,3,8,1961,0,98031,47.3439,-122.198,157,3806,157,0,256,3806
3226059071,20140819,426000,3,1.0,1.0,0,0,5,7,1952,0,98033,47.7006,-122.197,104,849,104,0,179,920
524059093,20140825,775000,3,1.75,1.5,0,0,4,7,1946,0,98004,47.5975,-122.196,152,1740,152,0,155,1129
1568100225,20141204,343000,2,1.5,1.0,0,0,5,6,1953,0,98155,47.7349,-122.295,96,792,96,0,121,790
4027700726,20140908,470101,4,2.5,2.0,0,0,3,8,1986,0,98028,47.7738,-122.266,215,724,215,0,194,531
5198600005,20150505,195000,3,1.5,1.0,0,0,4,7,1958,0,98002,47.3137,-122.212,111,724,111,0,129,781
7677300010,20150303,772500,4,1.0,1.5,0,2,3,7,1928,0,98117,47.6791,-122.402,159,409,159,0,198,418
7979900006,20140625,450000,3,1.5,1.0,0,0,3,8,1954,0,98155,47.7481,-122.292,216,1090,123,92,244,1090
1102000527,20140902,1437500,4,3.75,3.0,0,3,3,11,2001,0,98118,47.5427,-122.265,409,857,409,0,200,613
1115800440,20140918,525000,4,1.75,1.0,0,0,3,8,1970,0,98052,47.6652,-122.146,153,795,153,0,157,795
9407110680,20141008,280000,3,1.5,2.0,0,0,3,7,1980,0,98045,47.4477,-121.77,127,1059,127,0,129,891
6084601060,20140718,270000,3,2.5,1.0,0,0,3,7,1986,0,98001,47.326,-122.273,164,802,131,32,175,740
993001330,20140505,406100,3,2.25,3.0,0,0,3,8,2005,0,98103,47.6916,-122.34,130,123,130,0,132,134
2475200290,20141020,332544,2,1.75,1.0,0,0,3,7,1987,0,98055,47.4732,-122.188,158,388,158,0,163,379
5381000048,20150427,110000,2,1.0,1.0,0,0,3,6,1947,0,98188,47.4523,-122.286,73,766,73,0,83,766
5605000595,20141209,685000,6,2.25,1.5,0,0,3,8,1921,0,98112,47.6466,-122.304,257,543,196,60,213,506
1124000050,20140729,461000,4,1.0,1.5,0,0,5,7,1951,0,98177,47.7181,-122.371,117,790,117,0,137,752
3558900430,20150414,615000,3,2.25,1.0,0,0,4,8,1979,0,98034,47.7091,-122.198,213,749,120,92,196,884
2708100130,20150503,550000,2,1.0,1.0,0,0,4,7,1926,0,98103,47.6828,-122.353,99,278,80,18,175,306
1236300290,20141022,1060000,4,3.5,2.0,0,1,3,11,1995,0,98033,47.6855,-122.19,357,752,225,131,243,868
525069099,20141022,685000,3,2.5,2.0,0,0,4,8,1993,0,98053,47.6847,-122.064,215,20436,215,0,217,8255
3262300235,20141126,1555000,5,2.5,2.0,0,0,4,8,1962,0,98039,47.6308,-122.238,266,1508,266,0,266,1508
5104510130,20140603,312000,4,2.5,2.0,0,0,3,7,2003,0,98038,47.3565,-122.016,170,480,170,0,170,480
7197350050,20140701,507500,3,1.75,1.0,0,0,3,8,1977,0,98052,47.6617,-122.137,184,891,110,74,179,907
2822049148,20140918,217000,3,1.0,1.0,0,0,3,7,1966,0,98198,47.369,-122.311,103,912,103,0,143,946
7558300170,20141212,439000,3,2.25,1.0,0,3,4,7,1981,0,98034,47.7243,-122.21,170,1252,108,61,182,1053
7852190050,20140626,620000,6,3.5,2.0,0,0,3,8,2004,0,98065,47.5401,-121.879,334,638,254,79,292,619
1277000020,20140812,915000,4,2.5,2.0,0,0,3,10,1998,0,98007,47.625,-122.144,298,792,298,0,274,627
567000660,20141204,425000,4,2.0,1.0,0,0,3,7,1977,0,98144,47.5949,-122.296,138,492,103,35,123,139
9214400396,20150227,435000,2,1.0,1.0,0,0,3,7,1947,0,98115,47.6802,-122.298,91,524,80,11,118,529
9406520290,20141229,305000,3,2.25,2.0,0,0,3,7,1996,0,98038,47.363,-122.035,152,1153,152,0,153,811
2112700895,20150326,276000,2,1.0,1.0,0,0,3,6,1918,0,98106,47.5346,-122.353,66,371,66,0,151,371
